ConceptId	MapTarget
297139009	J869
297140006	I740
297141005	I743
297142003	M798
297143008	N280
297146000	I742
297147009	N952
297148004	I740
297149007	I743
297150007	I745
29715005	Q178
297151006	I745
297152004	I745
297153009	I743
297154003	I650
297155002	I743
297156001	I828
297157005	I676
297158000	S0260
297159008	Q310
297160003	I253
297162006	I748
297163001	Q647
297164007	K318
297165008	K318
29717002	I494
297175006	I724
297176007	I726
297177003	K918
297178008	N648
297188009	J942
297189001	K914
297190005	K914
297191009	K914
297192002	N508
297193007	M674
297194001	M674
297195000	Q740
297196004	I722
297197008	I078
297199006	T406
297199006	X429
297200009	T430
297201008	T430
297201008	X619
297202001	T430
297202001	X419
297206003	N368
297207007	N879
297208002	#NC
297209005	#NC
297210000	#NC
29721000119101	I728
297216006	#NC
297217002	R073
297218007	Q250
297222002	Q279
297224001	O752
297225000	E701
297226004	E888
29723007	L022
297231002	E723
297232009	E723
297233004	E723
297235006	E729
297237003	E742
297238008	E742
297239000	Z820
297240003	Z820
297241004	Z825
297242006	Z824
297243001	N832
297244007	Z842
297245008	Z842
297246009	Z842
297247000	Z801
297249002	#NC
297250002	#NC
297251003	E740
297252005	E740
297253000	E744
297254006	E744
297255007	E740
297256008	E740
297257004	E748
297259001	T471
297259001	X449
297262003	#NC
297263008	#NC
297264002	#NC
297265001	#NC
297267009	Q892
297268004	#NC
297269007	#NC
297278001	E752
297285002	T828
297286001	T828
297288000	K805
2973002	S3790
297307009	D691
29731000119103	K922
29731000119103	K552
29731002	A162
29733004	F118
29736007	K904
29738008	R80X
29740003	E41X
29746009	#NC
29748005	K111
297481000000105	I492
29749002	S4210
297500005	E668
297501000000101	I471
29753000	G401
297531000000107	R008
29755007	K269
297551000000100	R008
29756008	E52X
29757004	S908
297591000000108	#NC
297681000000107	#NC
297691000000109	#NC
297701000000109	#NC
297713002	I839
29774004	G951
2978006	H114
297801000000103	#NC
29781006	#NC
297811000000101	#NC
29786001	A328
29786001	H131A
297861000000104	R478
29789008	D728
297931000000100	#HLT
297937005	H598
297937005	Y836
297940005	L52X
297941009	L530
297942002	L519
297943007	G578
297944001	G578
297945000	G569
297946004	G579
297947008	#NC
297948003	#NC
297949006	#NC
297950006	#NC
297951005	L815
297952003	#NC
297953008	#NC
297954002	#NC
297955001	#NC
297956000	#NC
297957009	#NC
297958004	R21X
297959007	L929
297960002	R229
29796005	B818
297961003	T140
297962005	L989
297963000	L989
297964006	T140
297966008	T140
297968009	R233
297970000	R238
297971001	#NC
297973003	#NC
297974009	R208
297975005	#NC
297976006	#NC
297977002	#NC
297978007	#NC
297979004	#NC
297980001	#NC
297981002	#NC
297982009	#HLT
297983004	#NC
297984005	#NC
297985006	#NC
297986007	#NC
297987003	#NC
297988008	#NC
297989000	#HLT
297990009	#NC
297991000000104	#NC
297991008	#NC
297992001	#NC
297993006	#NC
297994000	#NC
297995004	#NC
297996003	#NC
297997007	#NC
297998002	#NC
297999005	#NC
298000004	#NC
29800004	#NC
298001000	#NC
298001000000108	#NC
298003002	#NC
298004008	J348
298005009	#NC
298006005	#NC
298009003	#NC
298010008	#NC
298011007	#NC
298012000	R529
298013005	#NC
298014004	#NC
298015003	N172
298016002	N508
298017006	N948
29804008	#NC
298056000	T131
298061003	T000
298062005	T140
298063000	T140
298064006	T140
298065007	T140
298066008	T140
298067004	T140
298068009	T140
298069001	T140
298070000	T140
29807001	S0630
298071001	T140
298072008	T140
298073003	T140
298074009	T140
298075005	T140
298076006	T140
298077002	T140
298078007	T140
298079004	T140
298080001	T140
298081002	T140
298082009	T140
298083004	T140
298084005	T140
298085006	T140
298086007	T140
298087003	T140
298088008	T140
298089000	T140
298090009	T140
298091008	T140
298092001	T140
298093006	T140
298094000	T140
298095004	T140
298096003	T140
298097007	T140
298098002	T140
298099005	T140
298100002	T140
2981001	R190
298101003	T140
298102005	T140
298103000	T140
298104006	S908
298105007	S908
298106008	T140
298117009	G568
298118004	G568
298119007	G588
298120001	G589
298123004	G563
298124005	G568
298125006	G568
298126007	G568
298127003	N288
298128008	B07X
298129000	B07X
298130005	G588
298131000000103	R628
298133007	G576
298135000	N995
298136004	K435
298136004	Z936
298137008	G588
298138003	R21X
298139006	L139
298140008	Q843
298141007	L608
298142000	L608
298143005	L603
298144004	#NC
298145003	Q748
298147006	M219
298148001	#NC
298149009	M259
298150009	M254
298152001	M254
298153006	M254
298154000	M254
298155004	M254
298156003	G039
298157007	M4692
298158002	M4694
298159005	M4696
298160000	M139
298161001	K076
298162008	M139
298163003	M139
298164009	M139
298165005	M139
298166006	M139
298167002	M139
298168007	M139
298169004	M139
298170003	M131
298171004	M139
298172006	M139
298173001	M139
298174007	M139
298175008	M1397
298176009	M4692
298177000	M4694
298178005	M4696
298179002	#NC
298180004	#NC
29818001	S631
298181000	M259
298182007	#NC
298183002	#NC
298184008	K076
298185009	M532
298186005	M5322
298187001	M5326
298188006	M253
298189003	M253
298190007	M253
298191006	M253
298192004	M253
298193009	M253
298194003	M253
298195002	M532
298196001	M253
298197005	M235
298198000	M253
298199008	M253
298200006	M253
298201005	M253
298202003	M2537
298203008	#NC
298204002	K076
298205001	M5322
298206000	M5326
298207009	#NC
298208004	#NC
298209007	#NC
298210002	M252
298211003	#NC
298212005	M252
298213000	#NC
298214006	#NC
298215007	M252
298216008	#NC
298217004	#NC
298218009	#NC
298219001	#NC
298220007	#NC
298221000000109	#HLT
298221006	#NC
298222004	M259
298223009	#NC
298224003	#NC
298226001	#NC
298227005	#NC
298228000	#NC
298229008	#NC
298230003	#NC
298231000000106	#NC
298231004	K076
298232006	M538
298234007	M5382
298235008	M5384
298236009	M5386
298237000	M256
298238005	M256
298239002	M256
298240000	M256
29824007	T622
298241000000102	#NC
298241001	M256
298242008	M256
298243003	M256
298244009	M2567
298245005	#NC
298247002	#NC
298248007	#NC
298249004	#NC
298251000	M255
298251000000104	#NC
298252007	#NC
298253002	M5422
298254008	M5464
298255009	M255
298256005	#NC
298257001	#NC
298258006	#NC
298259003	#NC
298260008	#NC
29826009	T600
298261000000101	#NC
298261007	#NC
298262000	#NC
298265003	#NC
298266002	#HLT
298267006	M678
298268001	#NC
298269009	M678
298270005	M678
298271000000108	#NC
298272002	#NC
298273007	#NC
298274001	M628
298275000	#NC
298276004	#NC
298277008	#HLT
298278003	#HLT
298279006	M628
298280009	R298
298281000000105	#NC
298281008	M628
298282001	G824
298283006	M628
298284000	#NC
298285004	M348
298286003	#NC
298287007	#NC
298288002	M791
298289005	M791
298290001	#NC
298291000000107	R529
298291002	#NC
298292009	#NC
298293004	#NC
298294005	#NC
298295006	#NC
298296007	#NC
298297003	#NC
298298008	#NC
298300008	#NC
298301000000106	M5464
298301007	#NC
298302000	#NC
298303005	#NC
298304004	#NC
298305003	#NC
298306002	#NC
298307006	#NC
298308001	#NC
298309009	#NC
298310004	#NC
298311000	#NC
298311000000108	M5464
298312007	#NC
298314008	#NC
298315009	#NC
298316005	#NC
298318006	#NC
298319003	G938
298320009	#NC
298321008	#NC
298322001	#NC
298323006	#NC
298324000	#NC
298325004	#NC
298326003	#NC
298329005	#NC
298330000	#NC
298331001	#NC
298332008	#NC
298333003	#NC
298334009	#NC
298335005	#NC
298336006	#NC
298337002	#NC
298339004	#NC
298340002	#NC
29834003	E52X
29834003	G634A
298341000000109	#NC
298341003	#NC
298343000	#NC
298344006	R296
298345007	#NC
298346008	#NC
298347004	#NC
298349001	M798
298350001	#HLT
298351002	#NC
298352009	#NC
298353004	M858
298354005	M858
298355006	M858
298356007	M858
298357003	M959
298358008	M959
298359000	M959
298360005	M958
298361000000105	#NC
298361009	M959
298362002	#NC
298364001	#NC
298366004	#NC
298367008	K076
298368003	K076
298369006	K076
298371006	#NC
298372004	K076
298373009	K076
298375002	K076
298376001	K076
298377005	K076
298378000	#NC
298379008	#NC
298380006	M439
298382003	M419
298385001	#NC
298386000	#NC
298387009	R221
298388004	#NC
298389007	#HLT
298390003	#NC
29839008	B338
298391004	M4392
298392006	M4192
298393001	M4022
298394007	M4192
298396009	M4392
298397000	#HLT
298398005	R298
298399002	R298
298400009	M7988
298401008	M4692
298402001	#NC
298406003	#NC
298407007	#NC
298408002	#NC
298409005	#NC
298411001	#NC
298412008	#NC
298413003	#NC
298414009	#NC
298417002	#NC
298418007	#NC
298419004	#NC
298420005	#NC
298423007	#NC
298424001	#NC
298425000	#NC
298426004	#NC
298429006	#NC
298430001	#NC
298431002	#NC
298432009	#NC
298434005	#NC
298435006	#NC
298436007	#NC
298437003	#NC
298440003	#NC
298441004	#NC
298442006	#NC
298443001	#NC
298445008	#NC
298446009	#NC
298447000	#NC
298448005	#NC
298451003	#NC
298452005	#NC
298453000	#NC
298454006	#NC
298456008	#NC
298457004	#NC
298458009	#NC
298459001	#NC
298462003	#NC
298463008	#NC
298464002	E668
298465001	#NC
298466000	#NC
298468004	#NC
298469007	#NC
298470008	#NC
29847008	O749
298471007	#NC
298472000	#NC
298473005	#NC
298474004	#NC
298475003	#NC
298476002	#NC
298477006	M5422
298478001	M5422
298479009	M5382
298480007	M5382
29848003	T622
298481006	M5382
298482004	#NC
298483009	#NC
298484003	#NC
298485002	#NC
298486001	#NC
298487005	#NC
298488000	#NC
298489008	#NC
298490004	#NC
298491000	#NC
298492007	#NC
298493002	M4024
298494008	M4194
298495009	M4194
298497001	M439
298498006	#NC
298499003	M4894
298500007	R298
298501006	R298
298502004	M7988
298503009	M4694
298504003	#NC
298508000	#NC
298509008	#NC
298510003	#NC
29851005	#NC
298511004	#NC
298513001	#NC
298514007	#NC
298515008	#NC
298516009	#NC
298519002	#NC
298520008	#NC
298521007	#NC
298522000	#NC
298525003	#NC
298526002	#NC
298527006	#NC
298528001	#NC
29853008	#NC
298531000	#NC
298531000119104	M8717
298532007	#NC
298533002	#NC
298534008	#NC
298536005	#NC
298537001	#NC
298538006	#NC
298539003	#NC
298541000119108	M8715
298542009	#NC
298543004	#NC
298544005	#NC
298545006	#NC
298547003	#NC
298548008	#NC
298549000	#NC
298550000	#NC
298551000119105	M8716
298553003	#NC
298554009	#NC
298555005	#NC
298556006	#NC
298558007	#NC
298559004	#NC
298560009	#NC
298561000119107	M8714
298561008	#NC
298564000	#NC
298565004	#NC
298566003	#NC
298567007	#NC
298569005	#NC
298570006	#NC
29857009	R074
298571005	#NC
298572003	#NC
298573008	#NC
298574002	M5324
298575001	#NC
298576000	R268
298577009	#NC
298578004	M5464
298579007	M5464
298580005	M5384
298581000119103	M8714
298581009	M5384
298582002	M5384
298583007	#NC
298584001	#NC
298585000	#NC
298586004	#NC
298587008	#NC
298588003	#NC
298589006	#NC
298590002	#NC
29859007	T853
298591003	M4196
298592005	#NC
298593000	#HLT
298594006	R298
298595007	R298
298596008	M7988
298597004	M4696
298598009	#NC
298601000119107	M8711
298602006	#NC
298603001	#NC
298604007	#NC
298605008	#NC
298607000	#NC
298608005	#NC
298609002	#NC
298610007	#NC
298611000119105	M8716
298613009	#NC
298614003	#NC
298615002	#NC
298616001	#NC
298618000	#NC
298619008	#NC
298620002	#NC
29862005	K429
298621000119103	M8717
298621003	#NC
298625007	#NC
298626008	#NC
298627004	#NC
298628009	#NC
298630006	#NC
298631005	#NC
298632003	#NC
298633008	#NC
298636000	#NC
298637009	#NC
298638004	#NC
298639007	#NC
29864006	A540
298641000119109	M8725
298641008	#NC
298642001	#NC
298643006	#NC
298644000	#NC
298647007	#NC
298648002	#NC
298649005	#NC
298650005	#NC
298651000119106	M8726
298652002	#NC
298653007	#NC
298654001	#NC
298655000	#NC
298658003	#NC
298659006	#NC
298660001	#NC
298661000119108	M8724
298661002	#NC
298663004	#NC
298664005	#NC
298665006	#NC
298666007	#NC
298667003	#NC
298668008	M5326
298669000	#NC
298670004	#NC
298671000	#NC
298673002	#NC
298674008	M5456
298675009	M5386
298676005	M5386
298677001	M5386
298678006	#NC
298679003	#NC
298680000	#NC
298681000119104	M8724
298681001	#NC
298682008	#NC
298683003	#NC
298684009	#NC
298685005	#NC
298686006	#NC
298687002	#NC
298688007	#NC
298689004	#NC
298690008	#NC
298692000	#NC
298693005	#NC
298694004	#NC
298695003	#NC
298696002	#NC
298697006	#NC
298698001	#NC
298699009	#NC
298700005	#NC
298701000119101	M8721
298701009	#NC
298702002	#NC
298703007	#NC
298704001	#NC
298705000	#NC
298706004	#NC
298707008	#NC
298708003	#HLT
298709006	#NC
298710001	#NC
29871001	B449
298711000119103	M8726
298711002	#NC
298713004	#NC
298714005	#NC
298715006	#NC
298716007	#NC
298717003	#NC
298720006	#NC
298721000119105	M8727
298721005	#NC
298722003	#NC
298723008	#NC
298724002	#HLT
298726000	#HLT
298727009	M954
298728004	#NC
298729007	R073
298730002	#NC
298731003	R073
298732005	#NC
298733000	#NC
298734006	#NC
298735007	M954
298736008	Q766
298737004	#NC
